IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,fossil_bio,Substance,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.2,Manufacturing Industries and Construction,fossil,CO2,2020,633.1097283,617.669834,643.0719481,657.4361192,652.8880058,657.7402114,633.0439005,617.5745764,642.999769,657.4187567,652.9068089,657.7817624
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,fossil,CO2,2020,1140.228563,1100.307567,1087.764982,1140.946839,1129.981231,1128.135412,1140.228563,1100.307567,1087.764982,1140.946839,1129.981231,1128.135412
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.5,Non-Specified,fossil,CO2,2020,43.94447119,43.94447119,43.94447119,43.94447119,43.94447119,43.94447119,43.94447119,43.94447119,43.94447119,43.94447119,43.94447119,43.94447119
Non-Annex_I,Western_Africa,NGA,Nigeria,2.D,Non-Energy Products from Fuels and Solvent Use,fossil,CO2,2020,88.03676545,87.70739182,90.9899417,92.30162725,89.48455341,89.35865351,88.05839585,87.72479203,91.00330863,92.30399905,89.47556302,89.33844759
Non-Annex_I,Western_Africa,NGA,Nigeria,2.C,Metal Industry,fossil,CO2,2020,0.369975078,0.360943672,0.375795781,0.384205904,0.381558741,0.384400824,0.369975078,0.360943672,0.375795781,0.384205904,0.381558741,0.384400824
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.3.d,Water-borne Navigation,fossil,CO2,2020,18.67716727,18.67716727,18.67716727,18.67716727,18.67716727,18.67716727,18.67716727,18.67716727,18.67716727,18.67716727,18.67716727,18.67716727
Non-Annex_I,Western_Africa,NGA,Nigeria,1.B.1,Solid Fuels,fossil,CO2,2020,0.023616471,0.023616471,0.023616471,0.023616471,0.023616471,0.023616471,0.023616471,0.023616471,0.023616471,0.023616471,0.023616471,0.023616471
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.3.c,Railways,fossil,CO2,2020,14.15542377,14.35232021,14.6779419,15.27672619,15.10038152,14.52600944,14.15542377,14.35232021,14.6779419,15.27672619,15.10038152,14.52600944
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.1.a,Main Activity Electricity and Heat Production,fossil,CO2,2020,1053.127842,1049.836717,1129.714191,1079.300767,1102.067833,1163.217567,1287.256719,1276.22663,1148.04259,1167.201811,1215.691965,1098.698671
Non-Annex_I,Western_Africa,NGA,Nigeria,2.A.4,Other Process Uses of Carbonates,fossil,CO2,2020,16.03762995,15.64613779,16.28994502,16.65450588,16.53975705,16.66295526,16.03762995,15.64613779,16.28994502,16.65450588,16.53975705,16.66295526
Non-Annex_I,Western_Africa,NGA,Nigeria,2.B,Chemical Industry,fossil,CO2,2020,169.2774556,165.1452492,171.9406454,175.7885915,174.5774157,175.8777749,169.2774556,165.1452492,171.9406454,175.7885915,174.5774157,175.8777749
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.4,Residential and other sectors,fossil,CO2,2020,231.8113472,231.8113472,231.8113472,231.8113472,231.8113472,231.8113472,231.8113472,231.8113472,231.8113472,231.8113472,231.8113472,231.8113472
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.4,Residential and other sectors,bio,CO2,2021,36818.69116,36818.69116,36818.69116,36818.69116,36818.69116,36818.69116,36818.69116,36818.69116,36818.69116,36818.69116,36818.69116,36818.69116
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.2,Manufacturing Industries and Construction,bio,CO2,2021,1444.357613,1409.143355,1467.086252,1499.838044,1489.450017,1500.512241,1444.163749,1408.862821,1466.873684,1499.786912,1489.505392,1500.634609
Non-Annex_I,Western_Africa,NGA,Nigeria,3.C.1,Emissions from biomass burning,bio,CO2,2021,717.6325641,1010.150464,2853.103251,3934.149768,2593.337205,1234.611921,715.6232019,1007.577184,2849.800155,3929.420836,2589.961844,1235.036135
Non-Annex_I,Western_Africa,NGA,Nigeria,2.C,Metal Industry,fossil,CO2,2021,0.369975078,0.360943672,0.375795781,0.384205904,0.381558741,0.384400824,0.369975078,0.360943672,0.375795781,0.384205904,0.381558741,0.384400824
Non-Annex_I,Western_Africa,NGA,Nigeria,2.B,Chemical Industry,fossil,CO2,2021,170.2130093,166.0579653,172.8909179,176.7601307,175.5422609,176.8498069,170.2130093,166.0579653,172.8909179,176.7601307,175.5422609,176.8498069
Non-Annex_I,Western_Africa,NGA,Nigeria,1.B.1,Solid Fuels,fossil,CO2,2021,0.023616471,0.023616471,0.023616471,0.023616471,0.023616471,0.023616471,0.023616471,0.023616471,0.023616471,0.023616471,0.023616471,0.023616471
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.3.b_noRES,Road Transportation no resuspension,fossil,CO2,2021,4685.386068,4750.626245,4858.465135,5056.638778,4998.350002,4808.356731,4685.708502,4750.841915,4858.598466,5056.770515,4998.323748,4808.115676
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.5,Non-Specified,fossil,CO2,2021,47.47185717,47.47185717,47.47185717,47.47185717,47.47185717,47.47185717,47.47185717,47.47185717,47.47185717,47.47185717,47.47185717,47.47185717
Non-Annex_I,Western_Africa,NGA,Nigeria,3.C.3,Urea application,fossil,CO2,2021,15.33259484,21.58418346,61.00948056,84.12494583,55.45202858,26.42173222,15.33149134,21.58284651,61.0080486,84.12286703,55.45042839,26.42210807
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.4,Residential and other sectors,fossil,CO2,2021,250.4186504,250.4186504,250.4186504,250.4186504,250.4186504,250.4186504,250.4186504,250.4186504,250.4186504,250.4186504,250.4186504,250.4186504
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.3.d,Water-borne Navigation,fossil,CO2,2021,20.17636788,20.17636788,20.17636788,20.17636788,20.17636788,20.17636788,20.17636788,20.17636788,20.17636788,20.17636788,20.17636788,20.17636788
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.1.a,Main Activity Electricity and Heat Production,fossil,CO2,2021,1139.226119,1135.665928,1222.073771,1167.538807,1192.16719,1258.31621,1392.496159,1380.564308,1241.900604,1262.626185,1315.080642,1188.522583
Non-Annex_I,Western_Africa,NGA,Nigeria,2.D,Non-Energy Products from Fuels and Solvent Use,fossil,CO2,2021,94.33049715,94.0241594,97.59077144,98.94313298,95.90947396,95.77559131,94.35389593,94.04298217,97.60523117,98.94569869,95.89974856,95.75373346
Non-Annex_I,Western_Africa,NGA,Nigeria,2.A.1,Cement production,fossil,CO2,2021,746.1031858,727.9576053,757.8612864,774.7068414,769.2990311,774.9899231,745.8568943,727.5835971,757.573319,774.6396221,769.3689392,775.1439897
Non-Annex_I,Western_Africa,NGA,Nigeria,2.A.4,Other Process Uses of Carbonates,fossil,CO2,2021,16.36492852,15.96544672,16.62239287,16.99439376,16.87730311,17.00301557,16.36492852,15.96544672,16.62239287,16.99439376,16.87730311,17.00301557
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,fossil,CO2,2021,1233.429637,1190.244907,1176.676906,1234.206636,1222.344536,1220.347812,1233.429637,1190.244907,1176.676906,1234.206636,1222.344536,1220.347812
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.2,Manufacturing Industries and Construction,fossil,CO2,2021,685.4295881,668.7137303,696.2150784,711.7663316,706.8423873,712.0955909,685.3584029,668.6107202,696.1370251,711.7475561,706.8627208,712.1405234
Non-Annex_I,Western_Africa,NGA,Nigeria,1.B.2,Oil and Natural Gas,fossil,CO2,2021,1106.780093,1106.780093,1106.780093,1106.780093,1106.780093,1106.780093,1106.780093,1106.780093,1106.780093,1106.780093,1106.780093,1106.780093
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.3.a,Civil Aviation,fossil,CO2,2021,44.90470702,44.90470702,44.90470702,44.90470702,44.90470702,44.90470702,44.90470702,44.90470702,44.90470702,44.90470702,44.90470702,44.90470702
Non-Annex_I,Western_Africa,NGA,Nigeria,2.A.3,Glass Production,fossil,CO2,2021,0.814372394,0.794503951,0.827171518,0.845652438,0.83979726,0.846032825,0.814263822,0.79436679,0.827073048,0.84562668,0.839829175,0.846102262
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.3.c,Railways,fossil,CO2,2021,15.29166781,15.50436897,15.85612803,16.50297624,16.31247653,15.69200008,15.29166781,15.50436897,15.85612803,16.50297624,16.31247653,15.69200008
